"","Date","tmax","tmin","prcp"
"862",1898-05-11,99,64,0
"863",1898-05-12,97,66,0
"864",1898-05-13,92,62,0
"865",1898-05-14,87,62,0
"866",1898-05-15,82,59,0
"867",1898-05-16,76,61,0
"868",1898-05-17,83,50,0
"869",1898-05-18,85,58,0
"870",1898-05-19,79,60,0
"871",1898-05-20,84,56,0
"872",1898-05-21,93,56,0
"873",1898-05-22,97,59,0
"874",1898-05-23,88,67,0
"875",1898-05-24,88,54,0
"876",1898-05-25,92,58,0
"877",1898-05-26,94,60,0
"878",1898-05-27,95,63,0
"879",1898-05-28,90,62,0
"880",1898-05-29,92,61,0
"881",1898-05-30,91,64,0
"882",1898-05-31,93,62,0
"883",1898-06-01,96,61,0
"884",1898-06-02,96,64,0
"885",1898-06-03,96,59,0
"886",1898-06-04,95,60,0
"887",1898-06-05,97,57,0
"888",1898-06-06,99,61,0
"889",1898-06-07,101,65,0
"890",1898-06-08,98,66,0
"891",1898-06-09,97,68,0.07
"892",1898-06-10,92,71,0
"893",1898-06-11,88,72,0
"894",1898-06-12,94,65,0
"895",1898-06-13,97,68,0
"896",1898-06-14,95,65,0
"897",1898-06-15,99,66,0
"898",1898-06-16,103,66,0
"899",1898-06-17,105,68,0
"900",1898-06-18,109,66,0
"901",1898-06-19,109,77,0
"902",1898-06-20,104,80,0
"903",1898-06-21,97,77,0
"904",1898-06-22,86,71,0.01
"905",1898-06-23,102,68,0
"906",1898-06-24,105,74,0
"907",1898-06-25,108,76,0
"908",1898-06-26,110,73,0
"909",1898-06-27,108,76,0
"910",1898-06-28,109,77,0
"911",1898-06-29,108,81,0
"912",1898-06-30,103,80,0
"913",1898-07-01,100,75,0
"914",1898-07-02,102,79,0
"915",1898-07-03,103,83,0
"916",1898-07-04,95,73,0.22
"917",1898-07-05,99,74,0
"918",1898-07-06,92,79,0
"919",1898-07-07,100,79,0
"920",1898-07-08,106,74,0
"921",1898-07-09,103,82,0
"922",1898-07-10,100,78,0
"923",1898-07-11,104,82,0
"924",1898-07-12,108,79,0
"925",1898-07-13,111,83,0
"926",1898-07-14,109,86,0
"927",1898-07-15,103,82,0
"928",1898-07-16,98,76,0.02
"929",1898-07-17,100,80,0
"930",1898-07-18,102,79,0
"931",1898-07-19,102,77,0
"932",1898-07-20,103,77,0
"933",1898-07-21,103,79,0
"934",1898-07-22,104,82,0
"935",1898-07-23,109,79,0
"936",1898-07-24,111,81,0
"937",1898-07-25,111,86,0
"938",1898-07-26,110,87,0
"939",1898-07-27,106,83,0
"940",1898-07-28,110,85,0
"941",1898-07-29,108,84,0
"942",1898-07-30,108,84,0
"943",1898-07-31,106,85,0
"944",1898-08-01,105,83,0
"945",1898-08-02,101,80,0
"946",1898-08-03,97,80,0
"947",1898-08-04,97,71,0.04
"948",1898-08-05,96,76,0
"949",1898-08-06,98,74,0
"950",1898-08-07,103,79,0
"951",1898-08-08,104,81,0
"952",1898-08-09,107,83,0
"953",1898-08-10,109,83,0
"954",1898-08-11,107,80,0
"955",1898-08-12,106,80,0
"956",1898-08-13,109,79,0
"957",1898-08-14,108,82,0
"958",1898-08-15,105,86,0
"959",1898-08-16,106,80,0
"960",1898-08-17,109,82,0
"961",1898-08-18,109,83,0
"962",1898-08-19,108,84,0
"963",1898-08-20,105,82,0.05
"964",1898-08-21,94,75,0.05
"965",1898-08-22,90,72,0.09
"966",1898-08-23,90,72,0.24
"967",1898-08-24,97,74,0
"968",1898-08-25,101,79,0
"969",1898-08-26,98,77,0.04
"970",1898-08-27,93,73,0.33
"971",1898-08-28,101,74,0
"972",1898-08-29,99,76,0
"973",1898-08-30,96,75,0.09
"974",1898-08-31,89,74,0.1
"975",1898-09-01,94,72,0.04
"976",1898-09-02,97,74,0
"977",1898-09-03,97,67,0
"978",1898-09-04,98,72,0
"979",1898-09-05,100,75,0
"980",1898-09-06,105,72,0
"981",1898-09-07,91,79,0
"982",1898-09-08,96,75,0
"983",1898-09-09,100,75,0
"984",1898-09-10,105,73,0
"985",1898-09-11,100,75,0
"986",1898-09-12,96,65,0
"987",1898-09-13,98,68,0
"988",1898-09-14,101,70,0
"989",1898-09-15,101,68,0
"990",1898-09-16,102,66,0
"991",1898-09-17,104,67,0
"992",1898-09-18,106,68,0
"993",1898-09-19,104,71,0
"994",1898-09-20,101,68,0
"995",1898-09-21,99,70,0
"996",1898-09-22,97,66,0
"997",1898-09-23,98,66,0
"998",1898-09-24,99,64,0
"999",1898-09-25,100,64,0
"1000",1898-09-26,100,64,0
"1001",1898-09-27,98,66,0
"1002",1898-09-28,100,66,0
"1003",1898-09-29,96,66,0
"1004",1898-09-30,92,65,0
"1005",1898-10-01,85,60,0
"1006",1898-10-02,86,58,0
"1007",1898-10-03,88,58,0
"1008",1898-10-04,89,55,0
"1009",1898-10-05,92,53,0
"1010",1898-10-06,93,55,0
"1011",1898-10-07,92,58,0
"1012",1898-10-08,95,60,0
"1013",1898-10-09,85,58,0
"1014",1898-10-10,88,51,0
"1015",1898-10-11,93,54,0
"1016",1898-10-12,94,53,0
"1017",1898-10-13,99,58,0
"1018",1898-10-14,98,61,0
"1019",1898-10-15,93,60,0
"1020",1898-10-16,84,61,0
"1021",1898-10-17,83,50,0
"1022",1898-10-18,87,47,0
"1023",1898-10-19,87,52,0
"1024",1898-10-20,81,50,0
"1025",1898-10-21,84,47,0
"1026",1898-10-22,89,49,0
"1027",1898-10-23,85,55,0
"1028",1898-10-24,86,49,0
"1029",1898-10-25,87,51,0
"1030",1898-10-26,85,58,0
"1031",1898-10-27,86,48,0
"1032",1898-10-28,87,50,0
"1033",1898-10-29,92,49,0
"1034",1898-10-30,89,57,0
"1035",1898-10-31,84,60,0
"1036",1898-11-01,83,58,0
"1037",1898-11-02,84,46,0
"1038",1898-11-03,83,45,0
"1039",1898-11-04,83,48,0
"1040",1898-11-05,89,47,0
"1041",1898-11-06,90,56,0
"1042",1898-11-07,82,54,0
"1043",1898-11-08,79,53,0
"1044",1898-11-09,76,40,0
"1045",1898-11-10,77,34,0
"1046",1898-11-11,70,36,0
"1047",1898-11-12,66,33,0
"1048",1898-11-13,70,32,0
"1049",1898-11-14,71,38,0
"1050",1898-11-15,70,51,0
"1051",1898-11-16,70,39,0
"1052",1898-11-17,71,38,0
"1053",1898-11-18,79,41,0
"1054",1898-11-19,81,43,0
"1055",1898-11-20,67,45,0
"1056",1898-11-21,62,35,0
"1057",1898-11-22,64,30,0
"1058",1898-11-23,66,30,0
"1059",1898-11-24,65,32,0
"1060",1898-11-25,66,41,0.07
"1061",1898-11-26,54,49,0.93
"1062",1898-11-27,62,43,0.01
"1063",1898-11-28,64,40,0
"1064",1898-11-29,69,42,0
"1065",1898-11-30,72,44,0
"1066",1898-12-01,73,44,0
"1067",1898-12-02,70,40,0
"1068",1898-12-03,64,44,0
"1069",1898-12-04,68,41,0
"1070",1898-12-05,71,41,0
"1071",1898-12-06,70,37,0
"1072",1898-12-07,65,49,0
"1073",1898-12-08,63,42,0
"1074",1898-12-09,51,33,0.5
"1075",1898-12-10,36,33,1.12
"1076",1898-12-11,44,34,0.04
"1077",1898-12-12,51,30,0
"1078",1898-12-13,56,32,0
"1079",1898-12-14,55,37,0
"1080",1898-12-15,60,42,0
"1081",1898-12-16,64,44,0.04
"1082",1898-12-17,63,42,0
"1083",1898-12-18,60,39,0
"1084",1898-12-19,60,36,0
"1085",1898-12-20,62,37,0
"1086",1898-12-21,65,40,0
"1087",1898-12-22,60,31,0
"1088",1898-12-23,54,32,0
"1089",1898-12-24,57,30,0
"1090",1898-12-25,62,31,0
"1091",1898-12-26,68,35,0
"1092",1898-12-27,68,38,0
"1093",1898-12-28,66,38,0
"1094",1898-12-29,63,36,0
"1095",1898-12-30,55,30,0
"1096",1898-12-31,56,28,0
"1097",1899-01-01,64,31,0
"1098",1899-01-02,67,37,0
"1099",1899-01-03,60,41,0
"1100",1899-01-04,58,33,0
"1101",1899-01-05,57,30,0
"1102",1899-01-06,58,27,0
"1103",1899-01-07,62,31,0
"1104",1899-01-08,52,41,0
"1105",1899-01-09,61,30,0
"1106",1899-01-10,64,38,0
"1107",1899-01-11,59,46,0.22
"1108",1899-01-12,52,41,1.04
"1109",1899-01-13,55,39,0.02
"1110",1899-01-14,58,41,0
"1111",1899-01-15,58,37,0
"1112",1899-01-16,61,37,0
"1113",1899-01-17,67,38,0
"1114",1899-01-18,70,39,0
"1115",1899-01-19,67,37,0
"1116",1899-01-20,65,38,0
"1117",1899-01-21,71,42,0
"1118",1899-01-22,67,39,0
"1119",1899-01-23,61,38,0
"1120",1899-01-24,60,35,0
"1121",1899-01-25,65,39,0
"1122",1899-01-26,67,37,0
"1123",1899-01-27,71,39,0
"1124",1899-01-28,70,39,0
"1125",1899-01-29,72,39,0
"1126",1899-01-30,69,40,0
"1127",1899-01-31,73,41,0
"1128",1899-02-01,67,40,0
"1129",1899-02-02,58,47,0.08
"1130",1899-02-03,55,39,0.02
"1131",1899-02-04,54,36,0
"1132",1899-02-05,50,37,0
"1133",1899-02-06,46,29,0
"1134",1899-02-07,50,24,0
"1135",1899-02-08,57,29,0
"1136",1899-02-09,66,34,0
"1137",1899-02-10,71,36,0
"1138",1899-02-11,72,41,0
"1139",1899-02-12,69,40,0
"1140",1899-02-13,68,43,0
"1141",1899-02-14,70,38,0
"1142",1899-02-15,72,39,0
"1143",1899-02-16,69,41,0
"1144",1899-02-17,70,37,0
"1145",1899-02-18,73,38,0
"1146",1899-02-19,75,41,0
"1147",1899-02-20,77,44,0
"1148",1899-02-21,77,45,0
"1149",1899-02-22,79,46,0
"1150",1899-02-23,78,43,0
"1151",1899-02-24,70,48,0
"1152",1899-02-25,64,39,0
"1153",1899-02-26,67,38,0
"1154",1899-02-27,72,40,0
"1155",1899-02-28,76,40,0
"1156",1899-03-01,77,44,0
"1157",1899-03-02,78,49,0
"1158",1899-03-03,78,48,0
"1159",1899-03-04,72,45,0
"1160",1899-03-05,80,41,0
"1161",1899-03-06,85,46,0
"1162",1899-03-07,86,46,0
"1163",1899-03-08,81,49,0
"1164",1899-03-09,76,49,0
"1165",1899-03-10,61,42,0
"1166",1899-03-11,65,33,0
"1167",1899-03-12,67,35,0
"1168",1899-03-13,68,36,0
"1169",1899-03-14,71,41,0
"1170",1899-03-15,76,42,0
"1171",1899-03-16,76,45,0
"1172",1899-03-17,66,45,0
"1173",1899-03-18,67,38,0
"1174",1899-03-19,73,39,0
"1175",1899-03-20,71,49,0
"1176",1899-03-21,74,47,0
"1177",1899-03-22,76,50,0
"1178",1899-03-23,83,51,0
"1179",1899-03-24,84,55,0
"1180",1899-03-25,82,58,0
"1181",1899-03-26,75,57,0
"1182",1899-03-27,73,46,0
"1183",1899-03-28,75,43,0
"1184",1899-03-29,68,52,0
"1185",1899-03-30,67,44,0
"1186",1899-03-31,74,45,0
"1187",1899-04-01,79,44,0
"1188",1899-04-02,74,50,0
"1189",1899-04-03,84,46,0
"1190",1899-04-04,73,58,0
"1191",1899-04-05,82,49,0
"1192",1899-04-06,81,49,0
"1193",1899-04-07,89,50,0
"1194",1899-04-08,93,52,0
"1195",1899-04-09,95,54,0
"1196",1899-04-10,90,60,0
"1197",1899-04-11,87,62,0
"1198",1899-04-12,82,59,0
"1199",1899-04-13,87,60,0
"1200",1899-04-14,87,58,0
"1201",1899-04-15,95,58,0
"1202",1899-04-16,93,66,0
"1203",1899-04-17,90,60,0
"1204",1899-04-18,88,57,0
"1205",1899-04-19,88,53,0
"1206",1899-04-20,81,60,0
"1207",1899-04-21,89,50,0
"1208",1899-04-22,93,55,0
"1209",1899-04-23,85,55,0
"1210",1899-04-24,86,55,0
"1211",1899-04-25,78,54,0
"1212",1899-04-26,73,44,0
"1213",1899-04-27,76,45,0
"1214",1899-04-28,75,53,0
"1215",1899-04-29,65,52,0
"1216",1899-04-30,75,42,0
"1217",1899-05-01,72,48,0
"1218",1899-05-02,69,47,0
"1219",1899-05-03,74,39,0
"1220",1899-05-04,79,45,0
"1221",1899-05-05,81,49,0
"1222",1899-05-06,80,53,0
"1223",1899-05-07,82,54,0
"1224",1899-05-08,80,54,0
"1225",1899-05-09,87,52,0
"1226",1899-05-10,91,57,0
"1227",1899-05-11,96,62,0
"1228",1899-05-12,99,62,0
"1229",1899-05-13,101,64,0
"1230",1899-05-14,94,65,0
"1231",1899-05-15,88,63,0
"1232",1899-05-16,85,57,0
"1233",1899-05-17,88,54,0
"1234",1899-05-18,90,59,0
"1235",1899-05-19,80,58,0
"1236",1899-05-20,82,51,0
"1237",1899-05-21,90,51,0
"1238",1899-05-22,91,57,0
"1239",1899-05-23,93,59,0
"1240",1899-05-24,94,66,0
"1241",1899-05-25,89,62,0
"1242",1899-05-26,85,58,0
"1243",1899-05-27,84,56,0
"1244",1899-05-28,88,56,0
"1245",1899-05-29,89,59,0
"1246",1899-05-30,88,60,0
"1247",1899-05-31,88,61,0
"1248",1899-06-01,77,62,0
"1249",1899-06-02,68,57,0.14
"1250",1899-06-03,80,52,0
"1251",1899-06-04,86,55,0
"1252",1899-06-05,95,62,0
"1253",1899-06-06,97,68,0
"1254",1899-06-07,97,65,0
"1255",1899-06-08,100,66,0
"1256",1899-06-09,103,62,0
"1257",1899-06-10,106,66,0
"1258",1899-06-11,106,70,0
"1259",1899-06-12,103,72,0
"1260",1899-06-13,97,72,0
"1261",1899-06-14,96,68,0
"1262",1899-06-15,101,69,0
"1263",1899-06-16,108,70,0
"1264",1899-06-17,106,82,0
"1265",1899-06-18,104,82,0
"1266",1899-06-19,102,79,0
"1267",1899-06-20,103,78,0
"1268",1899-06-21,105,74,0
"1269",1899-06-22,103,77,0.01
"1270",1899-06-23,106,76,0
"1271",1899-06-24,101,76,0.26
"1272",1899-06-25,96,72,0.34
"1273",1899-06-26,94,69,0
"1274",1899-06-27,104,73,0
"1275",1899-06-28,110,71,0
"1276",1899-06-29,108,83,0
"1277",1899-06-30,110,80,0
"1278",1899-07-01,112,80,0
"1279",1899-07-02,110,82,0
"1280",1899-07-03,106,80,0
"1281",1899-07-04,106,80,0
"1282",1899-07-05,105,81,0
"1283",1899-07-06,105,78,0
"1284",1899-07-07,106,79,0
"1285",1899-07-08,109,80,0
"1286",1899-07-09,105,76,0
"1287",1899-07-10,95,74,0.12
"1288",1899-07-11,101,78,0
"1289",1899-07-12,106,81,0
"1290",1899-07-13,106,77,0.01
"1291",1899-07-14,106,82,0
"1292",1899-07-15,103,77,0.04
"1293",1899-07-16,106,80,0
"1294",1899-07-17,98,80,0
"1295",1899-07-18,99,68,0
"1296",1899-07-19,99,68,0.6
"1297",1899-07-20,92,73,0.06
"1298",1899-07-21,99,77,0
"1299",1899-07-22,100,76,0
"1300",1899-07-23,106,80,0
"1301",1899-07-24,108,80,0
"1302",1899-07-25,103,75,0.04
"1303",1899-07-26,107,81,0
"1304",1899-07-27,101,83,0
"1305",1899-07-28,107,84,0
"1306",1899-07-29,105,79,0
"1307",1899-07-30,103,81,0
"1308",1899-07-31,102,75,0
"1309",1899-08-01,92,74,0.18
"1310",1899-08-02,90,76,0
"1311",1899-08-03,99,74,0
"1312",1899-08-04,100,75,0.04
"1313",1899-08-05,100,74,0
"1314",1899-08-06,98,70,0.42
"1315",1899-08-07,98,72,0
"1316",1899-08-08,98,75,0
"1317",1899-08-09,101,78,0
"1318",1899-08-10,104,75,0
"1319",1899-08-11,102,78,0
"1320",1899-08-12,102,75,0
"1321",1899-08-13,104,77,0
"1322",1899-08-14,106,71,0
"1323",1899-08-15,102,79,0.22
"1324",1899-08-16,99,71,0
"1325",1899-08-17,100,69,0
"1326",1899-08-18,97,67,0
"1327",1899-08-19,96,67,0
"1328",1899-08-20,103,68,0
"1329",1899-08-21,103,74,0
"1330",1899-08-22,102,77,0
"1331",1899-08-23,102,71,0
"1332",1899-08-24,103,67,0
"1333",1899-08-25,104,73,0
"1334",1899-08-26,103,72,0
"1335",1899-08-27,103,78,0
"1336",1899-08-28,102,81,0
"1337",1899-08-29,102,80,0
"1338",1899-08-30,108,78,0
"1339",1899-08-31,108,79,0.03
"1340",1899-09-01,108,79,0.01
"1341",1899-09-02,112,79,0
"1342",1899-09-03,103,77,0
"1343",1899-09-04,103,72,0
"1344",1899-09-05,99,80,0
"1345",1899-09-06,95,77,0
"1346",1899-09-07,96,79,0
"1347",1899-09-08,89,70,0.36
"1348",1899-09-09,94,71,0
"1349",1899-09-10,100,73,0
"1350",1899-09-11,103,78,0
"1351",1899-09-12,105,76,0
"1352",1899-09-13,105,75,0
"1353",1899-09-14,104,77,0
"1354",1899-09-15,96,76,0
"1355",1899-09-16,93,64,0
"1356",1899-09-17,99,60,0
"1357",1899-09-18,102,66,0
"1358",1899-09-19,104,68,0
"1359",1899-09-20,104,66,0
"1360",1899-09-21,104,66,0
"1361",1899-09-22,102,66,0
"1362",1899-09-23,104,69,0
"1363",1899-09-24,106,67,0
"1364",1899-09-25,106,67,0
"1365",1899-09-26,106,69,0
"1366",1899-09-27,100,70,0
"1367",1899-09-28,102,75,0
"1368",1899-09-29,98,71,0
"1369",1899-09-30,98,69,0
"1370",1899-10-01,96,71,0
"1371",1899-10-02,93,72,0
"1372",1899-10-03,84,69,0
"1373",1899-10-04,75,69,0.04
"1374",1899-10-05,88,64,0
"1375",1899-10-06,90,63,0
"1376",1899-10-07,91,61,0
"1377",1899-10-08,95,60,0
"1378",1899-10-09,91,63,0
"1379",1899-10-10,92,63,0
"1380",1899-10-11,83,66,0.08
"1381",1899-10-12,74,60,0.12
"1382",1899-10-13,76,58,0.04
"1383",1899-10-14,66,52,0.02
"1384",1899-10-15,68,41,0
"1385",1899-10-16,74,40,0
"1386",1899-10-17,78,46,0
"1387",1899-10-18,82,50,0
"1388",1899-10-19,83,50,0
"1389",1899-10-20,90,53,0
"1390",1899-10-21,87,54,0
"1391",1899-10-22,84,52,0
"1392",1899-10-23,78,53,0
"1393",1899-10-24,74,48,0
"1394",1899-10-25,75,44,0
"1395",1899-10-26,78,44,0
"1396",1899-10-27,81,47,0
"1397",1899-10-28,84,56,0
"1398",1899-10-29,84,55,0
"1399",1899-10-30,79,57,0
"1400",1899-10-31,73,46,0
"1401",1899-11-01,78,46,0
"1402",1899-11-02,73,59,0
"1403",1899-11-03,75,56,0
"1404",1899-11-04,79,45,0
"1405",1899-11-05,79,53,0
"1406",1899-11-06,83,47,0
"1407",1899-11-07,85,47,0
"1408",1899-11-08,82,49,0
"1409",1899-11-09,82,47,0
"1410",1899-11-10,82,50,0
"1411",1899-11-11,83,52,0
"1412",1899-11-12,84,50,0
"1413",1899-11-13,82,52,0
"1414",1899-11-14,78,51,0
"1415",1899-11-15,68,56,0.5
"1416",1899-11-16,69,47,0
"1417",1899-11-17,67,46,0
"1418",1899-11-18,69,49,0.01
"1419",1899-11-19,69,45,0
"1420",1899-11-20,70,43,0
"1421",1899-11-21,68,43,0
"1422",1899-11-22,65,47,0.04
"1423",1899-11-23,69,40,0
"1424",1899-11-24,71,44,0
"1425",1899-11-25,70,40,0
"1426",1899-11-26,72,40,0
"1427",1899-11-27,72,40,0
"1428",1899-11-28,70,43,0
"1429",1899-11-29,75,42,0
"1430",1899-11-30,75,40,0
"1431",1899-12-01,74,37,0
"1432",1899-12-02,72,38,0
"1433",1899-12-03,71,40,0
"1434",1899-12-04,72,44,0
"1435",1899-12-05,62,41,0
"1436",1899-12-06,75,41,0
"1437",1899-12-07,73,41,0
"1438",1899-12-08,66,45,0
"1439",1899-12-09,60,40,0
"1440",1899-12-10,60,34,0
"1441",1899-12-11,60,33,0
"1442",1899-12-12,62,37,0
"1443",1899-12-13,64,32,0
"1444",1899-12-14,64,28,0
"1445",1899-12-15,66,33,0
"1446",1899-12-16,66,39,0
"1447",1899-12-17,60,44,0
"1448",1899-12-18,64,44,0.07
"1449",1899-12-19,65,42,0
"1450",1899-12-20,64,43,0
"1451",1899-12-21,65,35,0
"1452",1899-12-22,68,29,0
"1453",1899-12-23,71,38,0
"1454",1899-12-24,75,43,0
"1455",1899-12-25,68,37,0
"1456",1899-12-26,69,39,0
"1457",1899-12-27,71,36,0
"1458",1899-12-28,70,34,0
"1459",1899-12-29,64,48,0.01
"1460",1899-12-30,70,49,0
"1461",1899-12-31,70,40,0
"1462",1900-01-01,70,43,0
"1463",1900-01-02,68,44,0
"1464",1900-01-03,62,47,0
"1465",1900-01-04,63,49,0.1
"1466",1900-01-05,70,47,0
"1467",1900-01-06,72,46,0
"1468",1900-01-07,74,43,0
"1469",1900-01-08,67,48,0
"1470",1900-01-09,69,42,0.01
"1471",1900-01-10,68,42,0
"1472",1900-01-11,68,34,0
"1473",1900-01-12,70,36,0
"1474",1900-01-13,72,39,0
"1475",1900-01-14,73,41,0
"1476",1900-01-15,72,42,0
"1477",1900-01-16,72,40,0
"1478",1900-01-17,75,38,0
"1479",1900-01-18,68,48,0
"1480",1900-01-19,73,41,0
"1481",1900-01-20,73,36,0
"1482",1900-01-21,69,35,0
"1483",1900-01-22,69,35,0
"1484",1900-01-23,72,38,0
"1485",1900-01-24,74,44,0
"1486",1900-01-25,70,45,0
"1487",1900-01-26,72,50,0
"1488",1900-01-27,71,42,0
"1489",1900-01-28,72,39,0
"1490",1900-01-29,70,39,0
"1491",1900-01-30,73,42,0
"1492",1900-01-31,73,38,0
"1493",1900-02-01,70,40,0
"1494",1900-02-02,72,42,0
"1495",1900-02-03,71,40,0
"1496",1900-02-04,72,45,0
"1497",1900-02-05,70,44,0
"1498",1900-02-06,66,44,0
"1499",1900-02-07,63,46,0.04
"1500",1900-02-08,58,36,0
"1501",1900-02-09,62,29,0
"1502",1900-02-10,66,34,0
"1503",1900-02-11,68,34,0
"1504",1900-02-12,71,40,0
"1505",1900-02-13,72,40,0
"1506",1900-02-14,72,42,0
"1507",1900-02-15,73,47,0
"1508",1900-02-16,76,43,0
"1509",1900-02-17,74,48,0
"1510",1900-02-18,74,47,0
"1511",1900-02-19,64,39,0
"1512",1900-02-20,70,40,0
"1513",1900-02-21,76,41,0
"1514",1900-02-22,80,45,0
"1515",1900-02-23,71,50,0
"1516",1900-02-24,72,37,0
"1517",1900-02-25,76,40,0
"1518",1900-02-26,77,45,0
"1519",1900-02-27,75,46,0
"1520",1900-02-28,80,45,0
"1521",1900-03-01,80,47,0
"1522",1900-03-02,79,45,0
"1523",1900-03-03,74,47,0
"1524",1900-03-04,75,50,0
"1525",1900-03-05,68,54,0
"1526",1900-03-06,71,43,0
"1527",1900-03-07,74,40,0
"1528",1900-03-08,78,42,0
"1529",1900-03-09,90,44,0
"1530",1900-03-10,92,57,0
"1531",1900-03-11,94,58,0
"1532",1900-03-12,94,56,0
"1533",1900-03-13,85,64,0
"1534",1900-03-14,78,61,0.09
"1535",1900-03-15,77,52,0.09
"1536",1900-03-16,78,48,0
"1537",1900-03-17,76,51,0
"1538",1900-03-18,77,54,0
"1539",1900-03-19,79,54,0
"1540",1900-03-20,75,55,0
"1541",1900-03-21,66,54,0.04
"1542",1900-03-22,73,45,0
"1543",1900-03-23,77,52,0
"1544",1900-03-24,77,52,0
"1545",1900-03-25,82,51,0
"1546",1900-03-26,84,55,0
"1547",1900-03-27,79,54,0
"1548",1900-03-28,80,52,0
"1549",1900-03-29,84,48,0
"1550",1900-03-30,89,49,0
"1551",1900-03-31,92,56,0
"1552",1900-04-01,91,57,0
"1553",1900-04-02,86,58,0
"1554",1900-04-03,71,50,0
"1555",1900-04-04,67,47,0
"1556",1900-04-05,54,48,0.78
"1557",1900-04-06,68,43,0.02
"1558",1900-04-07,76,49,0
"1559",1900-04-08,67,49,0
"1560",1900-04-09,66,44,0
"1561",1900-04-10,70,40,0
"1562",1900-04-11,81,44,0
"1563",1900-04-12,85,50,0
"1564",1900-04-13,76,56,0
"1565",1900-04-14,68,55,0
"1566",1900-04-15,75,48,0
"1567",1900-04-16,81,51,0
"1568",1900-04-17,82,53,0
"1569",1900-04-18,88,55,0
"1570",1900-04-19,92,58,0
"1571",1900-04-20,88,58,0
"1572",1900-04-21,74,57,0
"1573",1900-04-22,70,50,0
"1574",1900-04-23,71,48,0
"1575",1900-04-24,76,53,0
"1576",1900-04-25,78,60,0
"1577",1900-04-26,79,52,0
"1578",1900-04-27,68,55,0
"1579",1900-04-28,60,48,0.32
"1580",1900-04-29,69,44,0
"1581",1900-04-30,76,48,0
"1582",1900-05-01,80,50,0
"1583",1900-05-02,83,56,0
"1584",1900-05-03,89,58,0
"1585",1900-05-04,92,57,0
"1586",1900-05-05,79,60,0
"1587",1900-05-06,79,55,0.12
"1588",1900-05-07,89,54,0
"1589",1900-05-08,98,62,0
"1590",1900-05-09,103,64,0
"1591",1900-05-10,100,71,0
"1592",1900-05-11,86,62,0
"1593",1900-05-12,81,54,0
"1594",1900-05-13,80,56,0
"1595",1900-05-14,88,56,0
"1596",1900-05-15,95,61,0
"1597",1900-05-16,98,65,0
"1598",1900-05-17,99,65,0
"1599",1900-05-18,97,67,0
"1600",1900-05-19,94,64,0
"1601",1900-05-20,86,65,0
"1602",1900-05-21,94,59,0
"1603",1900-05-22,97,66,0
"1604",1900-05-23,98,67,0
"1605",1900-05-24,96,66,0
"1606",1900-05-25,99,65,0
"1607",1900-05-26,103,64,0
"1608",1900-05-27,101,66,0
"1609",1900-05-28,100,70,0
"1610",1900-05-29,99,63,0
"1611",1900-05-30,100,67,0
"1612",1900-05-31,102,68,0
"1613",1900-06-01,101,69,0
"1614",1900-06-02,99,65,0
"1615",1900-06-03,99,64,0
"1616",1900-06-04,98,63,0
"1617",1900-06-05,99,66,0
"1618",1900-06-06,102,70,0
"1619",1900-06-07,99,75,0
"1620",1900-06-08,98,72,0
"1621",1900-06-09,95,73,0
"1622",1900-06-10,92,66,0
"1623",1900-06-11,99,66,0
"1624",1900-06-12,99,70,0
"1625",1900-06-13,99,68,0
"1626",1900-06-14,96,65,0
"1627",1900-06-15,98,66,0
"1628",1900-06-16,100,65,0
"1629",1900-06-17,101,68,0
"1630",1900-06-18,105,66,0
"1631",1900-06-19,108,69,0
"1632",1900-06-20,108,70,0
"1633",1900-06-21,105,75,0
"1634",1900-06-22,105,70,0
"1635",1900-06-23,108,74,0
"1636",1900-06-24,107,73,0
"1637",1900-06-25,107,70,0
"1638",1900-06-26,108,72,0
"1639",1900-06-27,110,75,0
"1640",1900-06-28,109,77,0
"1641",1900-06-29,107,77,0
"1642",1900-06-30,106,80,0
"1643",1900-07-01,103,75,0
"1644",1900-07-02,102,70,0
"1645",1900-07-03,98,70,0
"1646",1900-07-04,99,67,0
"1647",1900-07-05,103,68,0
"1648",1900-07-06,107,68,0
"1649",1900-07-07,109,70,0
"1650",1900-07-08,105,78,0
"1651",1900-07-09,106,82,0
"1652",1900-07-10,110,83,0
"1653",1900-07-11,112,88,0
"1654",1900-07-12,111,88,0
"1655",1900-07-13,110,86,0
"1656",1900-07-14,108,84,0
"1657",1900-07-15,105,84,0
"1658",1900-07-16,106,76,0
"1659",1900-07-17,108,79,0
"1660",1900-07-18,105,83,0
"1661",1900-07-19,99,79,0
"1662",1900-07-20,89,67,1.7
"1663",1900-07-21,96,76,0
"1664",1900-07-22,102,77,0
"1665",1900-07-23,105,80,0
"1666",1900-07-24,104,77,0
"1667",1900-07-25,106,73,0
"1668",1900-07-26,105,76,0
"1669",1900-07-27,104,77,0
"1670",1900-07-28,105,77,0
"1671",1900-07-29,107,82,0
"1672",1900-07-30,106,81,0
"1673",1900-07-31,108,81,0
"1674",1900-08-01,107,79,0
"1675",1900-08-02,105,78,0
"1676",1900-08-03,100,80,0
"1677",1900-08-04,98,75,0
"1678",1900-08-05,99,72,0
"1679",1900-08-06,102,70,0
"1680",1900-08-07,103,72,0
"1681",1900-08-08,100,76,0
"1682",1900-08-09,100,70,0
"1683",1900-08-10,99,70,0
"1684",1900-08-11,98,68,0
